Crash ID,Crash Severity,Crash Time,Day of Week,Manner of Collision,Speed Limit,Surface Condition,Surface Type,Surface Width,Weather Condition,Vehicle Body Style,Person Age,Person Alcohol Result,Person Drug Test Result,Person Ethnicity,Person Gender,y
19506291,N - NOT INJURED,,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,34
19613305,N - NOT INJURED,16:48:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,46
19573109,B - SUSPECTED MINOR INJURY,12:23:00,SATURDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,1 - CLEAR,TR - TRUCK,58,No Data,No Data,W - WHITE,2 - FEMALE,56
19719449,C - POSSIBLE INJURY,08:30:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,33,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,40
19514247,N - NOT INJURED,16:15:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,72,,SV - SPORT UTILITY VEHICLE,18,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,57
19734565,B - SUSPECTED MINOR INJURY,,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,50,1 - DRY,No Data,,1 - CLEAR,No Data,36,No Data,,W - WHITE,2 - FEMALE,18
19739465,B - SUSPECTED MINOR INJURY,18:41:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,50,1 - DRY,No Data,64,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,30
19576812,C - POSSIBLE INJURY,15:43:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,,,PK - PICKUP,61,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,36
19504101,N - NOT INJURED,13:57:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",17,No Data,97 - NOT APPLICABLE,W - WHITE,,62
19657715,B - SUSPECTED MINOR INJURY,18:45:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,60,No Data,97 - NOT APPLICABLE,,,87
19523129,C - POSSIBLE INJURY,20:00:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",8,No Data,No Data,B - BLACK,2 - FEMALE,47
19585422,B - SUSPECTED MINOR INJURY,18:13:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,17,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,55
19474690,N - NOT INJURED,06:34:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,,,,18,No Data,No Data,W - WHITE,2 - FEMALE,42
19716866,B - SUSPECTED MINOR INJURY,05:43:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,72,,SV - SPORT UTILITY VEHICLE,40,No Data,,B - BLACK,1 - MALE,77
19694850,N - NOT INJURED,20:29:00,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,54,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,199
19556724,N - NOT INJURED,22:15:00,,ONE MOTOR VEHICLE - GOING STRAIGHT,25,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",17,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,39
19524493,N - NOT INJURED,11:16:00,,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,60,1 - DRY,No Data,48,1 - CLEAR,TR - TRUCK,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,0
19699547,B - SUSPECTED MINOR INJURY,17:55:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,,32,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,86
19656690,N - NOT INJURED,13:41:00,,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,0,,No Data,W - WHITE,2 - FEMALE,70
19529449,N - NOT INJURED,08:30:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",26,No Data,,B - BLACK,2 - FEMALE,60
19592759,N - NOT INJURED,21:50:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,,PK - PICKUP,,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,104
19687899,N - NOT INJURED,18:15:00,MONDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",52,,97 - NOT APPLICABLE,W - WHITE,1 - MALE,12
19676384,N - NOT INJURED,20:38:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,22,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",21,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,38
19681229,N - NOT INJURED,,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,72,1 - CLEAR,,51,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,34
19746400,C - POSSIBLE INJURY,15:56:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,45,1 - DRY,No Data,72,1 - CLEAR,,,No Data,No Data,99 - UNKNOWN,,115
19597639,N - NOT INJURED,14:14:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,65,No Data,97 - NOT APPLICABLE,,2 - FEMALE,59
19701127,B - SUSPECTED MINOR INJURY,15:35:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,55,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,145
19738839,C - POSSIBLE INJURY,05:39:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,60,1 - DRY,No Data,52,,TT - TRUCK TRACTOR,51,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,274
19640297,N - NOT INJURED,15:17:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,75,2 - WET,No Data,48,,SV - SPORT UTILITY VEHICLE,40,No Data,No Data,W - WHITE,2 - FEMALE,60
19743053,A - SUSPECTED SERIOUS INJURY,,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,66,1 - CLEAR,MC - MOTORCYCLE,,No Data,97 - NOT APPLICABLE,,1 - MALE,214
19700916,N - NOT INJURED,,,OTHER - ONE STRAIGHT-ONE ENTERING OR LEAVING PARKING SPACE,15,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,25,No Data,No Data,W - WHITE,2 - FEMALE,57
19517900,N - NOT INJURED,17:00:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,2 - WET,No Data,48,3 - RAIN,SV - SPORT UTILITY VEHICLE,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,155
19597014,A - SUSPECTED SERIOUS INJURY,17:25:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,60,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,48,No Data,No Data,H - HISPANIC,,70
19544124,B - SUSPECTED MINOR INJURY,,SUNDAY,ANGLE - BOTH GOING STRAIGHT,45,3 - STANDING WATER,No Data,72,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",9,No Data,,B - BLACK,2 - FEMALE,54
19684437,N - NOT INJURED,20:55:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,60,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,6,No Data,No Data,H - HISPANIC,1 - MALE,52
19672296,N - NOT INJURED,14:19:00,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,,PK - PICKUP,64,,97 - NOT APPLICABLE,B - BLACK,,47
19598040,N - NOT INJURED,08:51:00,TUESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,2 - CLOUDY,PC - POLICE CAR/TRUCK,29,No Data,99 - UNKNOWN,W - WHITE,,40
19730667,N - NOT INJURED,11:16:00,THURSDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",33,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,44
19750881,N - NOT INJURED,13:18:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,,TR - TRUCK,41,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,36
19585009,N - NOT INJURED,17:15:00,THURSDAY,OPPOSITE DIRECTION - ONE RIGHT TURN-ONE LEFT TURN,30,1 - DRY,No Data,44,1 - CLEAR,SV - SPORT UTILITY VEHICLE,19,No Data,97 - NOT APPLICABLE,W - WHITE,,40
19734645,N - NOT INJURED,16:07:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,44,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",33,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,45
19565621,C - POSSIBLE INJURY,16:01:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,50,1 - DRY,No Data,72,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,17,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,66
19478531,N - NOT INJURED,20:54:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,50,1 - DRY,No Data,64,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",27,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,33
19476232,N - NOT INJURED,18:58:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,67,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",23,No Data,,W - WHITE,2 - FEMALE,34
19738803,B - SUSPECTED MINOR INJURY,21:10:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,50,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,45,No Data,97 - NOT APPLICABLE,,2 - FEMALE,53
19616346,N - NOT INJURED,,THURSDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,35,1 - DRY,No Data,66,,PK - PICKUP,28,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,36
19514126,N - NOT INJURED,07:21:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,55,1 - DRY,No Data,88,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",41,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,19
19752510,N - NOT INJURED,18:23:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,30,1 - DRY,No Data,88,1 - CLEAR,,53,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,27
19488123,N - NOT INJURED,16:10:00,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,92,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,58
19739060,N - NOT INJURED,17:55:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,25,1 - DRY,No Data,No Data,1 - CLEAR,VN - VAN,15,No Data,,W - WHITE,2 - FEMALE,143
19734606,B - SUSPECTED MINOR INJURY,,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,67,No Data,No Data,,1 - MALE,42
19581350,N - NOT INJURED,09:04:00,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",20,No Data,97 - NOT APPLICABLE,A - ASIAN,,26
19711250,B - SUSPECTED MINOR INJURY,,MONDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,22,1 - CLEAR,,16,No Data,No Data,W - WHITE,1 - MALE,39
19612005,C - POSSIBLE INJURY,11:55:00,SUNDAY,OTHER - BOTH BACKING,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",47,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,0
19663290,N - NOT INJURED,15:44:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,No Data,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",28,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,47
19642115,N - NOT INJURED,22:07:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,,1 - CLEAR,VN - VAN,41,No Data,,A - ASIAN,2 - FEMALE,29
19751674,N - NOT INJURED,16:54:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,,PK - PICKUP,44,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,23
19631181,N - NOT INJURED,23:12:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,64,1 - CLEAR,SV - SPORT UTILITY VEHICLE,42,No Data,No Data,W - WHITE,1 - MALE,41
19513591,N - NOT INJURED,13:27:00,,ANGLE - BOTH GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,29,,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,63
19488268,B - SUSPECTED MINOR INJURY,,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",34,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,104
19560542,N - NOT INJURED,17:02:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,24,1 - CLEAR,,,No Data,,W - WHITE,2 - FEMALE,29
19727967,N - NOT INJURED,15:07:00,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,10,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,5,No Data,No Data,W - WHITE,2 - FEMALE,31
19585413,N - NOT INJURED,16:00:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,60,1 - DRY,No Data,24,1 - CLEAR,,47,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,87
19562430,N - NOT INJURED,08:21:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,75,1 - DRY,No Data,,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,24,No Data,No Data,W - WHITE,2 - FEMALE,59
19609602,N - NOT INJURED,,TUESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,17,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,53
19666577,N - NOT INJURED,13:16:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,12,No Data,No Data,W - WHITE,2 - FEMALE,29
19652632,N - NOT INJURED,15:43:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,60,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,67
19609820,N - NOT INJURED,,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,25,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",57,No Data,97 - NOT APPLICABLE,I - AMER. INDIAN/ALASKAN NATIVE,2 - FEMALE,441
19542256,N - NOT INJURED,,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,2 - WET,No Data,24,3 - RAIN,SV - SPORT UTILITY VEHICLE,36,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,22
19583095,N - NOT INJURED,12:50:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,35,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,28,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,95
19670271,N - NOT INJURED,11:49:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,VN - VAN,41,No Data,No Data,W - WHITE,2 - FEMALE,206
19528201,C - POSSIBLE INJURY,,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,47,,97 - NOT APPLICABLE,W - WHITE,1 - MALE,55
19711598,N - NOT INJURED,11:25:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,1 - DRY,No Data,24,1 - CLEAR,TR - TRUCK,35,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,20
19743742,C - POSSIBLE INJURY,16:30:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,99 - UNKNOWN,No Data,No Data,,99 - UNKNOWN,99 - UNKNOWN,86
19701138,N - NOT INJURED,17:49:00,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,20,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,11,No Data,No Data,H - HISPANIC,2 - FEMALE,31
19537013,N - NOT INJURED,16:04:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,65,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,106
19712154,N - NOT INJURED,18:45:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,40,1 - DRY,No Data,No Data,1 - CLEAR,,35,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,115
19751193,B - SUSPECTED MINOR INJURY,18:58:00,,ANGLE - BOTH GOING STRAIGHT,25,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,46,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,50
19606665,N - NOT INJURED,17:33:00,,OPPOSITE DIRECTION - BOTH LEFT TURNS,50,1 - DRY,No Data,No Data,1 - CLEAR,,26,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,57
19495553,N - NOT INJURED,,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,39,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,25
19695571,C - POSSIBLE INJURY,16:29:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,No Data,1 - CLEAR,,,No Data,No Data,99 - UNKNOWN,2 - FEMALE,51
19637762,C - POSSIBLE INJURY,20:25:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,2 - WET,No Data,,3 - RAIN,PK - PICKUP,,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,21
19729962,C - POSSIBLE INJURY,08:08:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,20,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",64,No Data,97 - NOT APPLICABLE,,2 - FEMALE,64
19618513,B - SUSPECTED MINOR INJURY,22:28:00,,ONE MOTOR VEHICLE - GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,TR - TRUCK,44,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,17
19544122,N - NOT INJURED,16:39:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,2 - WET,No Data,,3 - RAIN,SV - SPORT UTILITY VEHICLE,56,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,29
19503242,B - SUSPECTED MINOR INJURY,16:45:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,58
19725067,N - NOT INJURED,,TUESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",32,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,60
19611332,N - NOT INJURED,10:58:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,48,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",61,No Data,No Data,W - WHITE,,95
19618543,N - NOT INJURED,16:15:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",4,No Data,No Data,W - WHITE,,56
19536112,N - NOT INJURED,13:39:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,2 - WET,No Data,72,3 - RAIN,PK - PICKUP,27,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,42
19548184,N - NOT INJURED,10:04:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,No Data,1 - CLEAR,,23,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,76
19691337,C - POSSIBLE INJURY,14:47:00,SUNDAY,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,52,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",36,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,56
19529068,99 - UNKNOWN,,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,5,1 - DRY,No Data,,1 - CLEAR,PK - PICKUP,41,,97 - NOT APPLICABLE,W - WHITE,,14
19634576,C - POSSIBLE INJURY,21:43:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,22,No Data,No Data,H - HISPANIC,1 - MALE,54
19588287,N - NOT INJURED,18:30:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,24,No Data,No Data,W - WHITE,2 - FEMALE,90
19541218,B - SUSPECTED MINOR INJURY,11:38:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",21,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,45
19677211,K - FATAL INJURY,13:32:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,45,1 - DRY,No Data,72,1 - CLEAR,No Data,14,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,251
19597206,N - NOT INJURED,10:17:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",18,,No Data,W - WHITE,2 - FEMALE,42
19705164,N - NOT INJURED,17:33:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,55,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",37,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,25
19489876,B - SUSPECTED MINOR INJURY,08:00:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,48,,PK - PICKUP,61,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,39
19685755,B - SUSPECTED MINOR INJURY,06:25:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,50,1 - DRY,No Data,89,1 - CLEAR,MC - MOTORCYCLE,38,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,65
19688388,B - SUSPECTED MINOR INJURY,22:25:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,36,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,140
19692160,N - NOT INJURED,08:55:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,,SV - SPORT UTILITY VEHICLE,49,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,57
19627803,C - POSSIBLE INJURY,09:44:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,52,No Data,97 - NOT APPLICABLE,H - HISPANIC,,47
19683391,N - NOT INJURED,,TUESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,25,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,42
19656284,C - POSSIBLE INJURY,,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",69,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,77
19541254,N - NOT INJURED,,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",21,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,45
